"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","symbol"
"ENSG000001030421",1.60573109668829e-60,1.02488794756134,0.418,0.104,4.29324323321549e-56,"10","ENSG00000103042","SLC38A7"
"ENSG000001313981",1.82922036341468e-60,1.08452663392392,0.309,0.065,4.89078648566182e-56,"10","ENSG00000131398","KCNC3"
"ENSG000002742112",1.9237256789845e-60,0.929535159518508,0.618,0.192,5.14346534790086e-56,"10","ENSG00000274211","SOCS7"
"ENSG000002700691",2.5997233292975e-60,0.3374531483518,0.286,0.055,6.95088026554272e-56,"10","ENSG00000270069","MIR222HG"
"ENSG000001550162",2.63158063895435e-60,1.09215047176935,0.411,0.103,7.03605715437225e-56,"10","ENSG00000155016","CYP2U1"
"ENSG000001762043",2.72196118411871e-60,1.01544273864646,0.747,0.291,7.27770761797818e-56,"10","ENSG00000176204","LRRTM4"
"ENSG000001731143",3.21892287651984e-60,1.35610061147953,0.421,0.109,8.60643409495108e-56,"10","ENSG00000173114","LRRN3"
"ENSG000001989203",3.44198513055434e-60,1.17543352560069,0.523,0.15,9.20283564356313e-56,"10","ENSG00000198920","KIAA0753"
"ENSG000001697445",3.52993477809265e-60,1.1953264324606,0.582,0.19,9.43798661618633e-56,"10","ENSG00000169744","LDB2"
"ENSG000001513385",4.61244295308407e-60,1.20171351200018,0.776,0.302,1.23322887236609e-55,"10","ENSG00000151338","MIPOL1"
"ENSG000001511761",5.38317158555599e-60,0.80500727683165,0.602,0.182,1.4392985868301e-55,"10","ENSG00000151176","PLBD2"
"ENSG000001692822",5.63206014042209e-60,0.608001295350912,0.681,0.221,1.50584391974466e-55,"10","ENSG00000169282","KCNAB1"
"ENSG000001122422",5.93358924541583e-60,0.651132815190389,0.549,0.16,1.58646375654683e-55,"10","ENSG00000112242","E2F3"
"ENSG000001326944",6.3785463078123e-60,1.22395382150924,0.796,0.341,1.70543192631978e-55,"10","ENSG00000132694","ARHGEF11"
"ENSG000001970503",7.69718538480077e-60,1.08825281306252,0.592,0.186,2.05799645633418e-55,"10","ENSG00000197050","ZNF420"
"ENSG000001607531",9.23464758529013e-60,1.30129141995806,0.368,0.087,2.46906772487902e-55,"10","ENSG00000160753","RUSC1"
"ENSG000000527492",9.92314743826339e-60,0.981819564305333,0.438,0.114,2.65315193056848e-55,"10","ENSG00000052749","RRP12"
"ENSG000001657521",1.02976559704441e-59,0.911563828313698,0.424,0.107,2.75328427681763e-55,"10","ENSG00000165752","STK32C"
"ENSG000000807092",1.09372764526498e-59,1.1679860165742,0.405,0.101,2.92429960514497e-55,"10","ENSG00000080709","KCNN2"
"ENSG000001002112",1.19272479219604e-59,0.866234340947958,0.385,0.092,3.18898827689454e-55,"10","ENSG00000100211","CBY1"
"ENSG000002538935",1.2686125672438e-59,1.15136547247468,0.809,0.324,3.39188942103975e-55,"10","ENSG00000253893","FAM85B"
"ENSG000000051084",1.37321589840416e-59,0.912294087786145,0.77,0.285,3.6715673475632e-55,"10","ENSG00000005108","THSD7A"
"ENSG000000656212",1.387753881624e-59,0.88350097862125,0.493,0.136,3.71043755329808e-55,"10","ENSG00000065621","GSTO2"
"ENSG000001361081",1.40456587406494e-59,1.28011837598964,0.299,0.062,3.75538777748742e-55,"10","ENSG00000136108","CKAP2"
"ENSG000001051861",1.51312567033031e-59,1.16405904560833,0.579,0.18,4.04564410476216e-55,"10","ENSG00000105186","ANKRD27"
"ENSG000001167042",1.68152649643887e-59,1.38107953420097,0.651,0.223,4.49589739352859e-55,"10","ENSG00000116704","SLC35D1"
"ENSG000001272521",1.95269659919732e-59,0.810452100627057,0.303,0.062,5.22092489727387e-55,"10","ENSG00000127252","HRASLS"
"ENSG000002131902",2.04899925535209e-59,1.37709619990148,0.368,0.088,5.47840930903488e-55,"10","ENSG00000213190","MLLT11"
"ENSG000000932172",2.37544357636094e-59,1.07187028399366,0.513,0.148,6.35122349011625e-55,"10","ENSG00000093217","XYLB"
"ENSG000001817903",2.69821231385442e-59,0.950673903941017,0.487,0.135,7.21421026355258e-55,"10","ENSG00000181790","ADGRB1"
"ENSG000001379602",2.70732000634584e-59,0.980201185614854,0.507,0.144,7.23856150096688e-55,"10","ENSG00000137960","GIPC2"
"ENSG000001469383",3.07756714448075e-59,0.980239467021615,0.799,0.314,8.22849127419819e-55,"10","ENSG00000146938","NLGN4X"
"ENSG000001651382",3.12363751540609e-59,1.13246274709001,0.668,0.228,8.35166962494125e-55,"10","ENSG00000165138","ANKS6"
"ENSG000000130163",3.36964823531423e-59,1.11149409385214,0.359,0.083,9.00942848675967e-55,"10","ENSG00000013016","EHD3"
"ENSG000000222674",3.71695417456101e-59,1.07319710165281,0.49,0.138,9.93802037652378e-55,"10","ENSG00000022267","FHL1"
"ENSG00000144785",3.93402998584271e-59,1.34804053822057,0.28,0.055,1.05184159731477e-54,"10","ENSG00000144785","RP11-977G19.10"
"ENSG000001447122",3.93694343793367e-59,1.15635642982291,0.391,0.096,1.05262056700033e-54,"10","ENSG00000144712","CAND2"
"ENSG000001638882",4.73931108490825e-59,1.39252096575157,0.339,0.077,1.26714960477192e-54,"10","ENSG00000163888","CAMK2N2"
"ENSG000001002711",4.8667961025211e-59,1.27444637420449,0.332,0.074,1.30123527393107e-54,"10","ENSG00000100271","TTLL1"
"ENSG000001692516",6.72248321744744e-59,1.15394664130194,0.648,0.22,1.79739033784892e-54,"10","ENSG00000169251","NMD3"
"ENSG000000870851",7.2961698477111e-59,1.28820306383166,0.303,0.064,1.95077693218252e-54,"10","ENSG00000087085","ACHE"
"ENSG000002504101",9.01090456859836e-59,0.966759766308083,0.332,0.073,2.40924555450614e-54,"10","ENSG00000250410","RP11-714G18.1"
"ENSG000001032691",1.00774935601189e-58,1.52793977923785,0.273,0.054,2.69441945316899e-54,"10","ENSG00000103269","RHBDL1"
"ENSG000001623412",1.05192651399219e-58,0.880011235909851,0.447,0.117,2.81253592046093e-54,"10","ENSG00000162341","TPCN2"
"ENSG000001474851",1.07322333730423e-58,1.00358742919555,0.428,0.111,2.86947723695031e-54,"10","ENSG00000147485","PXDNL"
"ENSG00000197044",1.0976396127022e-58,1.36112028280381,0.28,0.056,2.93475903248188e-54,"10","ENSG00000197044","ZNF441"
"ENSG000001509673",1.40431943209881e-58,1.19185949042838,0.553,0.167,3.75472886560258e-54,"10","ENSG00000150967","ABCB9"
"ENSG000001687782",1.41578054369949e-58,1.46231934203515,0.312,0.068,3.78537243968933e-54,"10","ENSG00000168778","TCTN2"
"ENSG000000785492",1.42220223136874e-58,0.680967741126342,0.477,0.129,3.8025421060106e-54,"10","ENSG00000078549","ADCYAP1R1"
"ENSG000001506275",1.43299262503845e-58,1.12844341146436,0.72,0.262,3.83139238156529e-54,"10","ENSG00000150627","WDR17"
"ENSG000001305844",1.8423342371738e-58,0.581660529633999,0.546,0.159,4.92584904993158e-54,"10","ENSG00000130584","ZBTB46"
"ENSG000001641974",2.06695537268344e-58,1.16180177728799,0.763,0.31,5.5264185799437e-54,"10","ENSG00000164197","RNF180"
"ENSG000001518835",2.7882381373004e-58,0.803581113648825,0.76,0.277,7.45491230770008e-54,"10","ENSG00000151883","PARP8"
"ENSG000001386862",3.38735204623695e-58,1.08911506092486,0.53,0.157,9.05676316602373e-54,"10","ENSG00000138686","BBS7"
"ENSG000001576541",4.3144873619384e-58,0.755425231542653,0.704,0.242,1.15356448596147e-53,"10","ENSG00000157654","PALM2-AKAP2"
"ENSG000001011344",4.40116787278953e-58,0.927867708661717,0.49,0.138,1.17674025414774e-53,"10","ENSG00000101134","DOK5"
"ENSG000001448342",5.22070836616054e-58,1.15849979376541,0.395,0.098,1.39586079586034e-53,"10","ENSG00000144834","TAGLN3"
"ENSG000001649722",5.74882104648599e-58,1.12251179993192,0.312,0.067,1.53706228319896e-53,"10","ENSG00000164972","C9orf24"
"ENSG000001640803",7.53738291411263e-58,1.05182726092636,0.635,0.208,2.01527006974629e-53,"10","ENSG00000164080","RAD54L2"
"ENSG000001634123",7.55153718102586e-58,1.0294413476741,0.536,0.16,2.01905449609089e-53,"10","ENSG00000163412","EIF4E3"
"ENSG000001436032",9.83662920668747e-58,0.475487541401832,0.671,0.224,2.63001955099203e-53,"10","ENSG00000143603","KCNN3"
"ENSG000001233601",1.01008781556636e-57,1.47030630259238,0.26,0.05,2.70067179247977e-53,"10","ENSG00000123360","PDE1B"
"ENSG000001484843",1.04333736659061e-57,1.19117089049881,0.766,0.298,2.78957111705331e-53,"10","ENSG00000148484","RSU1"
"ENSG000001649894",1.20641046191397e-57,1.17998163506268,0.78,0.306,3.22557965201937e-53,"10","ENSG00000164989","CCDC171"
"ENSG000001566872",1.3661362814048e-57,0.317859575985807,0.51,0.147,3.65263857559201e-53,"10","ENSG00000156687","UNC5D"
"ENSG000000929784",1.53312617226156e-57,1.05299154819298,0.658,0.23,4.09911944677572e-53,"10","ENSG00000092978","GPATCH2"
"ENSG000001207561",1.62263893055665e-57,1.33429646722645,0.257,0.049,4.33844970862931e-53,"10","ENSG00000120756","PLS1"
"ENSG000001845242",1.7362921922757e-57,1.21973058015162,0.441,0.12,4.64232443448755e-53,"10","ENSG00000184524","CEND1"
"ENSG000001267331",2.9303844426047e-57,0.849919105482745,0.322,0.072,7.83496888419218e-53,"10","ENSG00000126733","DACH2"
"ENSG000000811481",3.38743266931204e-57,1.51960960334451,0.276,0.056,9.05697872793961e-53,"10","ENSG00000081148","IMPG2"
"ENSG000001315912",3.84120852138074e-57,1.00408468918454,0.533,0.159,1.02702392236157e-52,"10","ENSG00000131591","C1orf159"
"ENSG000000599152",3.85748425859415e-57,1.05727472178673,0.368,0.089,1.03137556622032e-52,"10","ENSG00000059915","PSD"
"ENSG000001065262",4.31182652805375e-57,1.38670785630629,0.322,0.072,1.15285305880573e-52,"10","ENSG00000106526","ACTR3C"
"ENSG000001717242",4.57045942208146e-57,1.20522668251217,0.52,0.156,1.22200373568192e-52,"10","ENSG00000171724","VAT1L"
"ENSG000002157882",4.63664892638668e-57,1.50973105313846,0.257,0.05,1.23970082344801e-52,"10","ENSG00000215788","TNFRSF25"
"ENSG000002580172",5.24008172782324e-57,1.34690533381341,0.336,0.078,1.4010406515681e-52,"10","ENSG00000258017","RP11-386G11.10"
"ENSG000001301592",5.29118572587624e-57,1.14280958906009,0.464,0.128,1.41470432752753e-52,"10","ENSG00000130159","ECSIT"
"ENSG000001485165",5.90214246846588e-57,0.672047328263291,0.898,0.371,1.57805583179372e-52,"10","ENSG00000148516","ZEB1"
"ENSG000001576002",5.94227263907408e-57,0.715391652160779,0.569,0.173,1.58878543550924e-52,"10","ENSG00000157600","TMEM164"
"ENSG000001767492",6.7662309337426e-57,1.19851176282686,0.395,0.1,1.80908716475476e-52,"10","ENSG00000176749","CDK5R1"
"ENSG000001548224",7.31326767614871e-57,0.701052282669422,0.701,0.239,1.95534837857188e-52,"10","ENSG00000154822","PLCL2"
"ENSG000001021722",8.04331288729484e-57,0.919854470541471,0.523,0.154,2.15054056667602e-52,"10","ENSG00000102172","SMS"
"ENSG00000103174",8.86176212884675e-57,1.18698874526821,0.257,0.049,2.36936934038976e-52,"10","ENSG00000103174","NAGPA"
"ENSG000001056963",8.9015829341563e-57,0.872381758591521,0.5,0.141,2.38001622910537e-52,"10","ENSG00000105696","TMEM59L"
"ENSG000001855152",1.26799918203028e-56,0.909646751434855,0.553,0.168,3.39024941299436e-52,"10","ENSG00000185515","BRCC3"
"ENSG000000606562",1.29286712118099e-56,1.54006066043397,0.352,0.084,3.4567388219016e-52,"10","ENSG00000060656","PTPRU"
"ENSG000001830495",1.34923421315232e-56,0.727406272862835,0.865,0.337,3.60744751570535e-52,"10","ENSG00000183049","CAMK1D"
"ENSG000001527632",1.61333715538297e-56,0.915677205481251,0.536,0.164,4.31357955234744e-52,"10","ENSG00000152763","WDR78"
"ENSG000001729154",2.0257249858794e-56,1.19862646172376,0.898,0.568,5.41618089474576e-52,"10","ENSG00000172915","NBEA"
"ENSG000001545481",2.09456750771421e-56,1.51553857808936,0.312,0.07,5.60024514537549e-52,"10","ENSG00000154548","SRSF12"
"ENSG000001539303",2.27725904669914e-56,0.776087798531653,0.635,0.209,6.08870751315949e-52,"10","ENSG00000153930","ANKFN1"
"ENSG00000189007",2.43725507446797e-56,0.908206286086681,0.27,0.053,6.516488892605e-52,"10","ENSG00000189007","ADAT2"
"ENSG000002425934",2.51344156681956e-56,1.09793504861549,0.878,0.414,6.72018871720546e-52,"10","ENSG00000242593","RP5-921G16.1"
"ENSG000000957132",2.60044405552294e-56,1.44040439869931,0.329,0.076,6.95280727125169e-52,"10","ENSG00000095713","CRTAC1"
"ENSG000001973621",2.92619078661651e-56,1.11342931104107,0.339,0.079,7.82375630617657e-52,"10","ENSG00000197362","ZNF786"
"ENSG000002142653",2.96893935411349e-56,1.04313085677437,0.914,0.572,7.93805315109324e-52,"10","ENSG00000214265","RP11-701H24.9"
"ENSG000001770542",2.99997871100178e-56,0.784924041771468,0.516,0.151,8.02104307960546e-52,"10","ENSG00000177054","ZDHHC13"
"ENSG000000225672",3.27972409264692e-56,1.2455787483593,0.349,0.083,8.76899830651007e-52,"10","ENSG00000022567","SLC45A4"
"ENSG000000998141",4.20154313307449e-56,1.47911348938774,0.289,0.061,1.12336658749013e-51,"10","ENSG00000099814","CEP170B"
"ENSG000001558463",4.41201650533483e-56,0.776837281817357,0.421,0.111,1.17964085303137e-51,"10","ENSG00000155846","PPARGC1B"
"ENSG000002847291",5.0784789747474e-56,0.889046352638124,0.454,0.124,1.35783292347821e-51,"10","ENSG00000284729","ENSG00000284729"
"ENSG000001117112",5.53666933357429e-56,0.728136107332824,0.503,0.144,1.48033927971776e-51,"10","ENSG00000111711","GOLT1B"
"ENSG000001527676",7.79069381080836e-56,0.887245206595977,0.776,0.302,2.08299780419583e-51,"10","ENSG00000152767","FARP1"
"ENSG000001575422",7.89479283788165e-56,0.9380922454451,0.438,0.118,2.11083076106442e-51,"10","ENSG00000157542","KCNJ6"
"ENSG000001538323",7.90625926855909e-56,1.29716902072596,0.408,0.108,2.11389654063464e-51,"10","ENSG00000153832","FBXO36"
"ENSG000001023021",8.47256145192908e-56,1.26093484841905,0.322,0.073,2.26530875540228e-51,"10","ENSG00000102302","FGD1"
"ENSG000001641143",1.16046452083256e-55,0.933519950475203,0.539,0.163,3.10273398935002e-51,"10","ENSG00000164114","MAP9"
"ENSG000001704452",1.27132257538822e-55,1.0130424550966,0.609,0.201,3.39913516981548e-51,"10","ENSG00000170445","HARS"
"ENSG000001510903",1.29203709695891e-55,1.11823074363947,0.799,0.349,3.45451958613903e-51,"10","ENSG00000151090","THRB"
"ENSG000001343185",1.46667811399993e-55,1.12834997582493,0.849,0.424,3.92145727340162e-51,"10","ENSG00000134318","ROCK2"
"ENSG000001615423",1.62360965664389e-55,1.08711694230058,0.678,0.234,4.34104513896877e-51,"10","ENSG00000161542","PRPSAP1"
"ENSG000001117285",2.06035113579664e-55,0.832167444209907,0.72,0.257,5.50876083177949e-51,"10","ENSG00000111728","ST8SIA1"
"ENSG000001883433",2.33331611443321e-55,0.836075321471467,0.421,0.111,6.23858729516007e-51,"10","ENSG00000188343","FAM92A1"
"ENSG000001564712",2.5718806376369e-55,0.930207808171732,0.467,0.132,6.87643726084979e-51,"10","ENSG00000156471","PTDSS1"
"ENSG000000030964",2.86268164653758e-55,1.04816974546678,0.48,0.14,7.65395191834753e-51,"10","ENSG00000003096","KLHL13"
"ENSG000001172621",3.75417437195471e-55,0.693561709651286,0.447,0.121,1.00375360182953e-50,"10","ENSG00000117262","GPR89A"
"ENSG000002575454",4.30878963413197e-55,1.34634542509559,0.421,0.115,1.15204108447786e-50,"10","ENSG00000257545","RP11-144F15.1"
"ENSG000001372741",4.3616249029009e-55,0.958943563443633,0.359,0.087,1.16616765028861e-50,"10","ENSG00000137274","BPHL"
"ENSG000001158412",4.55298450342193e-55,0.95836615793611,0.408,0.107,1.21733146667992e-50,"10","ENSG00000115841","RMDN2"
"ENSG000001584585",5.0711142606498e-55,1.04349340402372,0.76,0.299,1.35586381986994e-50,"10","ENSG00000158458","NRG2"
"ENSG000002500752",9.04441636868835e-55,1.01059294958818,0.589,0.19,2.4182056044962e-50,"10","ENSG00000250075","RP11-584P21.2"
"ENSG000001005034",9.52685767352507e-55,1.28486919638298,0.829,0.4,2.5471959361704e-50,"10","ENSG00000100503","NIN"
"ENSG000001730653",1.07026665179405e-54,1.22187254560535,0.868,0.425,2.86157194690175e-50,"10","ENSG00000173065","FAM222B"
"ENSG000001286567",1.32364979206529e-54,1.1049157839647,0.783,0.326,3.53904244904498e-50,"10","ENSG00000128656","CHN1"
"ENSG000001666851",1.34053865381724e-54,0.924804464371449,0.368,0.091,3.58419819871115e-50,"10","ENSG00000166685","COG1"
"ENSG000001506255",1.46235392721398e-54,0.611206847413849,0.901,0.362,3.90989569519202e-50,"10","ENSG00000150625","GPM6A"
"ENSG000001332432",1.62059948402923e-54,0.86974694018561,0.599,0.192,4.33299684044895e-50,"10","ENSG00000133243","BTBD2"
"ENSG000001385943",1.67684850637622e-54,0.856669973423196,0.684,0.238,4.48338985149811e-50,"10","ENSG00000138594","TMOD3"
"ENSG00000197951",1.77648996210681e-54,1.1537239780919,0.296,0.064,4.74980121168498e-50,"10","ENSG00000197951","ZNF71"
"ENSG000001306532",1.80019987982181e-54,0.810033744801364,0.609,0.197,4.81319441867958e-50,"10","ENSG00000130653","PNPLA7"
"ENSG000001083954",2.0136636277135e-54,1.16685444528513,0.714,0.268,5.38393244141757e-50,"10","ENSG00000108395","TRIM37"
"ENSG000001978726",2.47801018352505e-54,0.786782383083115,0.691,0.244,6.62545582769093e-50,"10","ENSG00000197872","FAM49A"
"ENSG000001013531",2.7789319286972e-54,1.17027500396975,0.375,0.095,7.43003029775772e-50,"10","ENSG00000101353","MROH8"
"ENSG000001600721",2.79023194899085e-54,0.811685541965539,0.391,0.1,7.46024316201683e-50,"10","ENSG00000160072","ATAD3B"
"ENSG000002820222",3.08820639766283e-54,1.3772236745763,0.309,0.07,8.25693744543112e-50,"10","ENSG00000282022","RP11-259O18.5"
"ENSG000001430612",5.4030600103425e-54,1.17521320496181,0.273,0.057,1.44461615496527e-49,"10","ENSG00000143061","IGSF3"
"ENSG000001987942",5.4439489579402e-54,0.981771212360819,0.684,0.239,1.45554863288447e-49,"10","ENSG00000198794","SCAMP5"
"ENSG000002577594",5.7631179832058e-54,0.956086131823731,0.651,0.221,1.54088485516974e-49,"10","ENSG00000257759","RP11-486O13.4"
"ENSG000001854773",5.82161137186316e-54,0.452829075784054,0.556,0.171,1.55652423249505e-49,"10","ENSG00000185477","GPRIN3"
"ENSG000001752653",6.54134966271026e-54,0.993650025783837,0.651,0.223,1.74896065931884e-49,"10","ENSG00000175265","GOLGA8A"
"ENSG000000035092",7.36863441819104e-54,0.85923238215811,0.5,0.147,1.97015178439174e-49,"10","ENSG00000003509","NDUFAF7"
"ENSG000001040934",7.63282074100263e-54,1.20866474919341,0.763,0.308,2.04078728152187e-49,"10","ENSG00000104093","DMXL2"
"ENSG000001983931",7.64183286613491e-54,0.971057229538868,0.477,0.137,2.04319685341849e-49,"10","ENSG00000198393","ZNF26"
"ENSG000000742112",1.08195818431041e-53,1.01664101710274,0.793,0.321,2.89283159739074e-49,"10","ENSG00000074211","PPP2R2C"
"ENSG000000082773",1.38523077202119e-53,1.16209532194428,0.812,0.37,3.70369151515305e-49,"10","ENSG00000008277","ADAM22"
"ENSG000001532505",1.54146389659918e-53,0.747278410642624,0.76,0.295,4.12141202033723e-49,"10","ENSG00000153250","RBMS1"
"ENSG000002049202",1.80641706394344e-53,0.720778292841779,0.543,0.166,4.82981730386558e-49,"10","ENSG00000204920","ZNF155"
"ENSG000001697522",1.81473930705722e-53,1.07127364943894,0.336,0.08,4.85206848527888e-49,"10","ENSG00000169752","NRG4"
"ENSG000001749962",1.89229285933644e-53,0.968902867798036,0.441,0.122,5.05942341800785e-49,"10","ENSG00000174996","KLC2"
"ENSG000002041042",2.14754508548388e-53,0.789454956965173,0.569,0.18,5.74189129505826e-49,"10","ENSG00000204104","TRAF3IP1"
"ENSG000000070014",2.24404749004184e-53,0.927100338039686,0.556,0.178,5.99990977412488e-49,"10","ENSG00000007001","UPP2"
"ENSG000001592672",2.44127050325897e-53,1.1614585179431,0.812,0.373,6.5272249445635e-49,"10","ENSG00000159267","HLCS"
"ENSG000001847193",3.04934411302417e-53,0.788894288407953,0.684,0.244,8.15303135499271e-49,"10","ENSG00000184719","RNLS"
"ENSG000001844021",3.35862711842996e-53,0.86694262553678,0.589,0.192,8.97996132654618e-49,"10","ENSG00000184402","SS18L1"
"ENSG000001613812",3.56021784536848e-53,0.616853617343682,0.28,0.059,9.51895445316171e-49,"10","ENSG00000161381","PLXDC1"
"ENSG000001588062",3.57907012817207e-53,1.60168397608636,0.293,0.065,9.56935980169366e-49,"10","ENSG00000158806","NPM2"
"ENSG000001168522",3.61471219524825e-53,0.91521520850437,0.332,0.079,9.66465599643525e-49,"10","ENSG00000116852","KIF21B"
"ENSG000001589665",5.67022551996729e-53,0.606869749295873,0.694,0.242,1.51604819727366e-48,"10","ENSG00000158966","CACHD1"
"ENSG000001500541",7.8360139629077e-53,1.14988706729338,0.336,0.081,2.09511505326263e-48,"10","ENSG00000150054","MPP7"
"ENSG000001980462",8.08354924452388e-53,0.932394371520906,0.539,0.168,2.16129856150835e-48,"10","ENSG00000198046","ZNF667"
"ENSG000001640742",8.94853575059915e-53,0.989487449204145,0.763,0.3,2.3925700036377e-48,"10","ENSG00000164074","ABHD18"
"ENSG000001989294",9.28029075391601e-53,1.13665425576518,0.76,0.326,2.48127133887452e-48,"10","ENSG00000198929","NOS1AP"
"ENSG000001689043",9.32636796056694e-53,1.15665034303915,0.75,0.308,2.49359100161678e-48,"10","ENSG00000168904","LRRC28"
"ENSG000001005805",1.03479134770121e-52,0.802973620563036,0.668,0.233,2.76672162634874e-48,"10","ENSG00000100580","TMED8"
"ENSG000001043814",1.06757406155435e-52,1.12227117163833,0.872,0.471,2.85437276837788e-48,"10","ENSG00000104381","GDAP1"
"ENSG000001399745",1.11285670261334e-52,0.918279784384832,0.674,0.238,2.97544496577728e-48,"10","ENSG00000139974","SLC38A6"
"ENSG000002713831",1.39639628519352e-52,0.548325450009063,0.378,0.095,3.7335447477219e-48,"10","ENSG00000271383","NBPF19"
"ENSG000001553301",1.41167697947259e-52,0.767645874449486,0.385,0.099,3.77440074001587e-48,"10","ENSG00000155330","C16orf87"
"ENSG000001402801",1.48784461248574e-52,1.08017507962053,0.316,0.074,3.97805014040313e-48,"10","ENSG00000140280","LYSMD2"
"ENSG000001691226",1.49906756923092e-52,0.675763109290138,0.674,0.235,4.00805695985271e-48,"10","ENSG00000169122","FAM110B"
"ENSG000001629293",1.58871481301548e-52,0.98725385672568,0.763,0.297,4.24774679555949e-48,"10","ENSG00000162929","KIAA1841"
"ENSG000002127192",1.63565219933433e-52,1.13028474534652,0.421,0.116,4.37324328536019e-48,"10","ENSG00000212719","C17orf51"
"ENSG000001640382",2.43029839001616e-52,0.922755851060739,0.549,0.173,6.49788880538621e-48,"10","ENSG00000164038","SLC9B2"
"ENSG000000683834",2.77711178556596e-52,1.23301218902013,0.681,0.261,7.4251637810677e-48,"10","ENSG00000068383","INPP5A"
"ENSG000000999104",3.04185248939195e-52,0.934768146486765,0.664,0.238,8.13300100088727e-48,"10","ENSG00000099910","KLHL22"
"ENSG000001229702",3.46382000534835e-52,0.793264224851369,0.493,0.146,9.26121554829989e-48,"10","ENSG00000122970","IFT81"
"ENSG000001984293",3.55613561096478e-52,0.770013645136596,0.474,0.137,9.50803978303652e-48,"10","ENSG00000198429","ZNF69"
"ENSG000001560266",4.31788493321342e-52,0.751329786449554,0.72,0.26,1.15447289459327e-47,"10","ENSG00000156026","MCU"
"ENSG000002483095",5.18448087926192e-52,0.909525115694375,0.641,0.23,1.38617465268826e-47,"10","ENSG00000248309","MEF2C-AS1"
"ENSG000001506672",5.99927602102711e-52,1.08381327255929,0.322,0.077,1.60402642974202e-47,"10","ENSG00000150667","FSIP1"
"ENSG000001512082",6.18995992958231e-52,0.994285229159062,0.612,0.209,1.65500958637242e-47,"10","ENSG00000151208","DLG5"
"ENSG000002273881",6.78998139502985e-52,1.06833313684702,0.306,0.07,1.81543732558913e-47,"10","ENSG00000227388","RP11-112J3.16"
"ENSG000001704564",7.41776326732426e-52,1.06623768783431,0.898,0.484,1.98328736478449e-47,"10","ENSG00000170456","DENND5B"
"ENSG000001380502",8.85770993200411e-52,0.968770968188618,0.576,0.19,2.36828590451994e-47,"10","ENSG00000138050","THUMPD2"
"ENSG000001834261",9.57225055641733e-52,1.01820571537175,0.414,0.114,2.5593326312693e-47,"10","ENSG00000183426","NPIPA1"
"ENSG000002047643",1.19956538374422e-51,0.975706443214305,0.707,0.268,3.20727796651693e-47,"10","ENSG00000204764","RANBP17"
"ENSG000001689173",1.24166174185266e-51,0.644314050092298,0.47,0.136,3.31983099919145e-47,"10","ENSG00000168917","SLC35G2"
"ENSG000001626363",1.3601713893776e-51,0.636377678590255,0.457,0.132,3.6366902437789e-47,"10","ENSG00000162636","FAM102B"
"ENSG00000142330",1.96890388966644e-51,0.852880390436668,0.303,0.068,5.26425832980116e-47,"10","ENSG00000142330","CAPN10"
"ENSG00000239382",1.98687983001323e-51,0.967626431272167,0.253,0.051,5.31232060150637e-47,"10","ENSG00000239382","ALKBH6"
"ENSG000001673238",2.00580946532148e-51,0.715592625560515,0.684,0.241,5.36293276743004e-47,"10","ENSG00000167323","STIM1"
"ENSG000002049913",2.40205707483358e-51,0.87207691229077,0.368,0.094,6.42238000098254e-47,"10","ENSG00000204991","SPIRE2"
"ENSG000001525033",2.63276465262282e-51,0.875080283034503,0.451,0.129,7.03922285171763e-47,"10","ENSG00000152503","TRIM36"
"ENSG000002463792",2.64548659739743e-51,0.648052202017377,0.441,0.123,7.07323751546151e-47,"10","ENSG00000246379","RP11-461O7.1"
"ENSG000001636302",2.96900062576943e-51,0.512768699557802,0.299,0.069,7.93821697311972e-47,"10","ENSG00000163630","SYNPR"
"ENSG000000992841",3.02391824605488e-51,0.979889590893559,0.368,0.096,8.08505021447694e-47,"10","ENSG00000099284","H2AFY2"
"ENSG000001712951",3.05860856783329e-51,0.920091633691769,0.306,0.07,8.17780172781586e-47,"10","ENSG00000171295","ZNF440"
"ENSG000001209923",3.45386163787651e-51,0.752187442427828,0.503,0.152,9.23458986119042e-47,"10","ENSG00000120992","LYPLA1"
"ENSG000001888592",3.82881433398694e-51,1.18393254345282,0.352,0.089,1.02371008847809e-46,"10","ENSG00000188859","FAM78B"
"ENSG000000872992",3.87357297802853e-51,0.727057718856816,0.539,0.168,1.03567720713549e-46,"10","ENSG00000087299","L2HGDH"
"ENSG000001520924",4.21507390701485e-51,0.850653719153041,0.75,0.285,1.12698431051856e-46,"10","ENSG00000152092","ASTN1"
"ENSG000001477992",4.35067920576901e-51,0.914093309361481,0.549,0.175,1.16324109924646e-46,"10","ENSG00000147799","ARHGAP39"
"ENSG000001093395",4.53376095611806e-51,0.815689297197436,0.961,0.659,1.21219166683729e-46,"10","ENSG00000109339","MAPK10"
"ENSG000002150183",4.86444831238957e-51,0.566949114089125,0.388,0.102,1.3006075452836e-46,"10","ENSG00000215018","COL28A1"
"ENSG000001732141",5.62060979872013e-51,1.01318623739968,0.303,0.069,1.5027824418838e-46,"10","ENSG00000173214","MFSD4B"
"ENSG000002219551",5.75151042953617e-51,1.24039754441021,0.303,0.07,1.53778134354508e-46,"10","ENSG00000221955","SLC12A8"
"ENSG000001883124",5.86362572506442e-51,0.620930575654742,0.727,0.268,1.56775761011047e-46,"10","ENSG00000188312","CENPP"
